Date,Time,Download,Upload,Host,Provider
12/19/20,03:00:01,51.91,17.61,Community Fibre Limited,Three
12/19/20,04:00:00,72.15,8.26,Community Fibre Limited,Three
12/19/20,05:00:01,45.19,15.08,Redraw Internet (London),Three
12/19/20,06:00:00,49.13,18.30,toob Ltd (London),Three
12/19/20,07:00:00,47.35,10.07,toob Ltd (London),Three
12/19/20,08:00:00,42.33,12.58,Redraw Internet (London),Three
12/19/20,09:00:00,32.64,7.23,fdcservers.net (London) [2.56,Three
12/19/20,10:00:00,27.59,4.16,Community Fibre Limited,Three
12/19/20,11:00:00,10.54,5.21,fdcservers.net (London) [2.56,Three
12/19/20,12:00:00,15.66,5.64,Community Fibre Limited,Three
12/19/20,13:00:00,17.23,2.11,Redraw Internet (London),Three
12/19/20,14:00:00,4.96,9.27,Redraw Internet (London),Three
12/19/20,15:00:00,1.74,4.35,Redraw Internet (London),Three
12/19/20,16:00:00,19.94,4.70,Redraw Internet (London),Three
12/19/20,17:00:00,15.04,2.32,Inovedia Outsourcing (London),EE
12/19/20,18:00:00,10.44,4.57,Community Fibre Limited,EE
12/19/20,19:00:00,32.77,7.42,fdcservers.net (London) [11.39,EE
12/19/20,20:00:00,23.21,6.30,Inovedia Outsourcing (London),EE
12/19/20,21:00:00,11.25,5.63,Community Fibre Limited,EE
12/19/20,22:00:00,18.28,4.90,Inovedia Outsourcing (London),EE
12/19/20,23:00:00,12.24,6.14,Inovedia Outsourcing (London),EE
12/20/20,00:00:01,14.52,5.70,Redraw Internet (London),EE
12/20/20,01:00:00,16.70,11.83,Community Fibre Limited,EE
12/20/20,02:00:00,24.25,14.68,fdcservers.net (London) [13.04,EE
12/20/20,03:00:00,17.86,11.77,toob Ltd (London),Three
12/20/20,04:00:00,35.33,16.35,Redraw Internet (London),EE
12/20/20,05:00:00,113.80,18.98,Community Fibre Limited,EE
12/20/20,06:00:00,53.88,17.82,Redraw Internet (London),EE
12/20/20,07:00:00,29.85,16.01,Redraw Internet (London),EE
12/20/20,08:00:00,42.31,18.54,Proxar IT Consulting,EE
12/20/20,09:00:01,56.55,15.03,Community Fibre Limited,EE
12/20/20,10:00:00,41.18,11.86,Redraw Internet (London),EE
12/20/20,11:00:00,32.59,10.30,ORANGE FRANCE (Strasbourg),EE
12/20/20,12:00:00,49.04,16.27,Community Fibre Limited,EE
12/20/20,13:00:00,6.86,2.52,Redraw Internet (London),Three
12/20/20,15:00:00,31.64,20.63,fdcservers.net (London) [13.04,EE
12/20/20,16:00:00,41.99,23.82,GMCHosting LLC (London),EE
12/20/20,17:00:00,22.70,16.51,fdcservers.net (London) [13.04,EE
12/20/20,18:00:01,38.04,18.92,fdcservers.net (London) [13.04,EE
12/20/20,19:00:00,50.08,22.84,fdcservers.net (London) [11.39,EE
12/20/20,20:00:00,6.38,17.83,Inovedia Outsourcing (London),EE
12/20/20,21:00:00,26.28,18.40,fdcservers.net (London) [11.39,EE
12/20/20,22:00:00,22.59,18.85,fdcservers.net (London) [11.39,EE
12/20/20,23:00:01,27.44,22.89,Inovedia Outsourcing (London),EE
12/21/20,00:00:00,57.51,17.61,Community Fibre Limited,EE
12/21/20,01:00:00,32.63,19.15,Redraw Internet (London),EE
12/21/20,11:00:00,80.49,22.62,toob Ltd (London),EE
12/21/20,12:00:00,51.41,22.34,toob Ltd (London),EE
12/21/20,13:00:00,47.37,17.55,fdcservers.net (London) [11.39,EE
12/21/20,14:00:00,42.58,20.44,Inovedia Outsourcing (London),EE
12/21/20,15:00:00,28.60,15.45,ITDATA TELECOM SRL,EE
12/21/20,16:00:01,38.16,16.41,fdcservers.net (London) [11.39,EE
12/21/20,17:00:00,28.02,13.46,TelemaxX Telekommunikation GmbH,EE
12/21/20,18:00:00,29.45,12.71,fdcservers.net (London) [11.39,EE
12/21/20,19:00:00,27.32,12.81,fdcservers.net (London) [11.39,EE
12/22/20,02:00:00,22.76,18.86,fdcservers.net (London) [11.39,EE
12/22/20,03:00:00,77.18,22.17,toob Ltd (London),EE
12/22/20,09:00:00,41.99,19.70,fdcservers.net (London) [11.39,EE
12/22/20,12:00:00,44.64,14.72,fdcservers.net (London) [11.39,EE
12/22/20,13:00:00,36.21,19.20,toob Ltd (London),EE
12/22/20,14:00:00,28.75,14.68,fdcservers.net (London) [11.39,EE
12/22/20,15:00:00,34.60,15.74,toob Ltd (London),EE
12/22/20,16:00:00,29.11,14.73,GMCHosting LLC (London),EE
12/22/20,17:00:00,40.48,16.91,toob Ltd (London),EE
12/22/20,18:00:00,62.08,19.89,toob Ltd (London),EE
12/22/20,19:00:00,27.52,17.62,Inovedia Outsourcing (London),EE
12/22/20,20:00:00,45.01,15.05,Proxar IT Consulting,EE
12/22/20,21:00:00,39.03,18.60,toob Ltd (London),EE
12/22/20,22:00:00,54.46,20.75,toob Ltd (London),EE
12/22/20,23:00:01,17.11,18.75,fdcservers.net (London) [11.39,EE
12/23/20,00:00:00,20.52,19.04,GMCHosting LLC (London),EE
12/23/20,01:00:01,32.79,23.24,Inovedia Outsourcing (London),EE
12/23/20,02:00:00,53.73,27.07,toob Ltd (London),EE
12/23/20,03:00:00,23.13,28.69,toob Ltd (London),EE
12/23/20,04:00:01,46.85,23.95,toob Ltd (London),EE
12/23/20,05:00:01,42.61,31.29,Inovedia Outsourcing (London),EE
12/23/20,06:00:00,40.08,29.44,toob Ltd (London),EE
12/23/20,07:00:00,48.07,29.51,toob Ltd (London),EE
12/23/20,10:00:00,64.70,22.68,toob Ltd (London),EE
12/23/20,11:00:00,51.12,18.65,Inovedia Outsourcing (London),EE
12/23/20,12:00:00,47.97,18.63,toob Ltd (London),EE
12/23/20,13:00:00,63.90,16.12,Inovedia Outsourcing (London),EE
12/23/20,14:00:00,33.83,9.47,toob Ltd (London),EE
12/23/20,15:00:00,40.53,12.80,toob Ltd (London),EE
12/23/20,18:00:01,7.87,8.34,ORANGE FRANCE (Strasbourg),Three
12/24/20,02:00:00,14.85,16.67,fdcservers.net (London) [2.56,Three
12/24/20,03:00:00,61.37,33.17,toob Ltd (London),Three
12/24/20,04:00:00,72.40,16.78,fdcservers.net (London) [2.56,Three
12/24/20,05:00:01,98.21,29.76,toob Ltd (London),Three
12/24/20,06:00:00,111.43,18.39,toob Ltd (London),Three
12/24/20,07:00:00,92.46,29.21,toob Ltd (London),Three
12/24/20,08:00:00,62.27,16.76,Mauritius Telecom Ltd,Three
12/24/20,09:00:01,22.61,16.43,toob Ltd (London),Three
12/24/20,10:00:00,19.78,22.15,toob Ltd (London),EE
12/24/20,11:00:00,17.41,23.50,toob Ltd (London),EE
12/24/20,12:00:00,14.82,17.23,fdcservers.net (London) [11.39,EE
12/24/20,13:00:01,19.52,18.50,toob Ltd (London),EE
12/24/20,14:00:00,18.17,8.22,Community Fibre Limited,EE
12/24/20,15:00:01,16.65,15.67,fdcservers.net (London) [11.39,EE
12/24/20,17:00:00,13.41,5.21,Community Fibre Limited,Three
12/24/20,18:00:00,4.12,8.26,GMCHosting LLC (London),Three
12/24/20,19:00:20,36.34,13.09,fdcservers.net (London) [2.56,Three
12/24/20,23:00:00,13.82,9.15,Community Fibre Limited,EE
12/25/20,03:00:00,15.92,19.70,Community Fibre Limited,EE
12/25/20,15:00:00,22.15,24.54,GMCHosting LLC (London),EE
12/25/20,16:00:00,16.94,19.96,Redraw Internet (London),EE
12/25/20,17:00:00,13.77,14.99,Community Fibre Limited,EE
12/25/20,23:45:28,31.34,15.55,Redraw Internet (London),EE
12/26/20,00:11:40,28.15,17.10,Redraw Internet (London),EE
12/26/20,08:00:00,47.57,23.80,fdcservers.net (London) [6.08,EE
12/26/20,09:00:00,20.25,19.89,Redraw Internet (London),EE
12/26/20,11:00:00,39.69,17.11,Redraw Internet (London),EE
12/26/20,12:00:00,55.67,21.78,toob Ltd (London),EE
12/26/20,13:00:01,26.80,12.65,fdcservers.net (London) [6.08,EE
12/26/20,19:00:00,31.82,9.29,Inovedia Outsourcing (London),EE
12/27/20,07:00:00,44.60,26.16,toob Ltd (London),EE
12/27/20,10:00:00,41.48,23.54,toob Ltd (London),EE
12/27/20,21:00:00,15.49,7.15,Redraw Internet (London),EE
12/27/20,23:00:00,12.87,6.60,Community Fibre Limited,EE
12/28/20,00:00:00,6.99,1.23,fdcservers.net (London) [6.08,EE
12/28/20,04:00:01,13.06,10.93,Inovedia Outsourcing (London),EE
12/28/20,05:00:01,13.37,12.13,Redraw Internet (London),EE
12/28/20,11:00:00,20.10,7.65,fdcservers.net (London) [2.56,Three
12/28/20,12:00:00,21.94,6.16,Redraw Internet (London),Three
12/28/20,13:00:00,17.14,4.89,Community Fibre Limited,Three
12/28/20,14:00:01,10.36,5.47,Redraw Internet (London),Three
12/28/20,15:00:00,18.53,3.08,Redraw Internet (London),Three
12/28/20,18:00:00,13.17,16.69,toob Ltd (London),EE
12/28/20,19:00:00,16.95,18.76,Inovedia Outsourcing (London),EE
12/29/20,03:00:00,23.64,19.25,toob Ltd (London),EE
12/29/20,04:00:00,16.23,17.70,Inovedia Outsourcing (London),EE
12/29/20,11:00:00,22.63,27.08,fdcservers.net (London) [6.08,EE
12/29/20,12:00:00,20.58,23.33,toob Ltd (London),EE
12/29/20,13:00:00,23.88,17.21,toob Ltd (London),EE
12/29/20,17:00:01,5.99,9.52,Redraw Internet (London),EE
12/29/20,20:00:01,14.16,18.54,fdcservers.net (London) [6.08,EE
12/30/20,05:01:00,26.69,26.57,Community Fibre Limited,EE
12/30/20,07:00:00,28.57,27.90,Community Fibre Limited,EE
12/30/20,08:00:00,18.81,26.62,Community Fibre Limited,EE
12/30/20,12:00:00,39.95,29.31,OVH Cloud (Gravelines),EE
12/31/20,10:00:53,9.97,22.17,toob Ltd (London),EE
12/31/20,12:00:00,19.41,21.88,toob Ltd (London),EE
12/31/20,14:00:00,9.81,11.20,Redraw Internet (London),EE
12/31/20,19:00:00,22.40,24.77,toob Ltd (London),EE
12/31/20,20:00:47,20.09,3.39,Inovedia Outsourcing (London),EE
12/31/20,21:00:24,18.13,4.06,Structured Communications (London),EE
01/01/21,13:00:00,13.50,11.42,Community Fibre Limited,EE
01/01/21,23:00:00,6.61,23.10,Community Fibre Limited,EE
01/02/21,10:00:00,22.87,48.08,toob Ltd (London),EE
01/03/21,02:00:00,9.39,33.61,Structured Communications (London),EE
01/03/21,07:00:00,29.63,2.91,GMCHosting LLC (London),EE
01/03/21,08:00:00,15.25,5.88,Redraw Internet (London),EE
01/03/21,09:00:00,6.53,0.00,toob Ltd (London),EE
01/03/21,19:00:00,10.15,25.65,toob Ltd (London),EE
01/04/21,09:00:00,0.74,19.66,toob Ltd (London),EE
01/04/21,10:00:00,26.02,11.84,toob Ltd (London),Three
01/04/21,11:00:00,35.90,5.97,toob Ltd (London),Three
01/04/21,12:00:00,32.97,5.79,Redraw Internet (London),Three
01/04/21,13:00:00,11.61,23.06,Structured Communications (London),EE
01/04/21,14:00:00,10.92,21.74,Structured Communications (London),EE
01/04/21,15:00:00,10.59,18.33,Community Fibre Limited,EE
01/04/21,16:00:01,3.51,22.48,Redraw Internet (London),EE
01/04/21,17:00:01,11.20,22.79,Structured Communications (London),EE
01/04/21,18:00:00,7.10,12.88,Structured Communications (London),EE
01/05/21,10:00:01,31.83,11.66,Structured Communications (London),Three
01/05/21,11:00:01,16.98,3.43,Structured Communications (London),Three
01/05/21,12:00:00,11.36,20.43,toob Ltd (London),EE
01/05/21,13:00:01,12.88,17.48,GMCHosting LLC (London),EE
01/05/21,14:00:01,12.54,23.73,GMCHosting LLC (London),EE
01/05/21,15:00:00,7.11,15.09,toob Ltd (London),EE
01/05/21,16:00:01,13.28,17.39,toob Ltd (London),EE
01/05/21,17:00:00,8.74,14.10,toob Ltd (London),EE
01/05/21,18:00:00,8.24,11.78,Telenor Montenegro (Podgorica),EE
01/05/21,19:00:01,10.08,14.95,toob Ltd (London),EE
01/05/21,21:00:00,16.46,16.54,ORANGE FRANCE (Lille),EE
01/05/21,22:00:00,0.90,1.17,Jump Networks Ltd,EE
01/05/21,23:00:00,13.43,20.15,Community Fibre Limited,EE
01/06/21,03:00:00,11.79,33.16,Community Fibre Limited,EE
01/06/21,04:00:00,10.19,24.87,Community Fibre Limited,EE
01/06/21,10:00:00,10.84,22.96,toob Ltd (London),EE
01/06/21,11:00:00,9.57,16.20,GMCHosting LLC (London),EE
01/06/21,12:00:00,7.67,17.73,toob Ltd (London),EE
01/06/21,14:00:00,13.16,22.31,toob Ltd (London),EE
01/06/21,15:00:00,14.49,23.80,toob Ltd (London),EE
01/06/21,16:00:00,14.44,18.81,GMCHosting LLC (London),EE
01/06/21,17:00:00,11.02,13.93,toob Ltd (London),EE
01/06/21,18:00:00,5.43,10.44,toob Ltd (London),EE
01/06/21,19:00:01,11.94,22.86,toob Ltd (London),EE
01/06/21,20:00:00,12.36,24.73,toob Ltd (London),EE
01/06/21,21:00:00,10.36,13.22,toob Ltd (London),EE
01/06/21,22:00:00,4.39,4.29,m:tel doo (Podgorica),EE
01/07/21,01:00:01,10.26,30.59,Structured Communications (London),EE
01/07/21,10:00:01,11.84,28.51,toob Ltd (London),EE
01/07/21,11:00:00,11.19,25.24,toob Ltd (London),EE
01/07/21,12:00:00,6.44,17.71,GMCHosting LLC (London),EE
01/07/21,13:00:00,12.79,15.36,toob Ltd (London),EE
01/07/21,14:00:00,10.52,24.17,toob Ltd (London),EE
01/07/21,15:00:00,5.64,15.16,toob Ltd (London),EE
01/07/21,16:00:01,7.69,18.58,toob Ltd (London),EE
01/07/21,17:00:01,10.77,17.94,toob Ltd (London),EE
01/07/21,18:00:00,7.86,12.88,Crnogorski Telekom AD,EE
01/07/21,19:00:00,6.64,8.74,GMCHosting LLC (London),EE
01/07/21,20:00:00,10.40,14.81,toob Ltd (London),EE
01/07/21,21:00:00,9.69,22.62,toob Ltd (London),EE
01/07/21,22:00:00,10.44,20.17,toob Ltd (London),EE
01/07/21,23:00:01,8.59,21.74,GMCHosting LLC (London),EE
01/08/21,00:00:01,9.60,19.87,toob Ltd (London),EE
01/08/21,01:00:00,8.92,21.81,toob Ltd (London),EE
01/08/21,02:00:00,9.16,19.50,toob Ltd (London),EE
01/08/21,09:00:00,57.64,13.89,toob Ltd (London),Three
01/08/21,10:00:00,14.22,21.20,Community Fibre Limited,EE
01/08/21,11:00:00,10.94,22.41,toob Ltd (London),EE
01/08/21,12:00:01,12.25,23.15,toob Ltd (London),EE
01/08/21,13:00:00,13.38,16.75,toob Ltd (London),EE
01/08/21,14:00:01,10.01,25.47,toob Ltd (London),EE
01/08/21,15:00:00,10.77,22.88,toob Ltd (London),EE
01/08/21,16:00:00,9.83,16.62,Inovedia Outsourcing (London),EE
01/08/21,17:00:01,10.72,14.37,Inovedia Outsourcing (London),EE
01/08/21,18:00:00,11.84,18.93,toob Ltd (London),EE
01/08/21,21:00:00,8.53,17.03,toob Ltd (London),EE
01/08/21,22:00:01,15.98,20.90,toob Ltd (London),EE
01/09/21,02:00:01,12.46,21.94,Community Fibre Limited,EE
01/09/21,10:00:00,19.74,20.20,Redraw Internet (London),EE
01/09/21,13:00:01,25.83,14.65,GMCHosting LLC (London),Three
01/09/21,14:00:00,24.61,12.13,Redraw Internet (London),Three
01/09/21,15:00:01,19.38,25.17,Structured Communications (London),Three
01/09/21,17:00:01,9.87,17.31,Community Fibre Limited,Three
01/09/21,18:00:00,2.72,0.00,Redraw Internet (London),Three
01/09/21,19:00:01,17.45,20.58,Redraw Internet (London),Three
01/09/21,20:00:00,24.40,20.59,Redraw Internet (London),Three
01/09/21,21:00:00,11.72,23.13,GMCHosting LLC (London),Three
01/09/21,22:00:00,19.40,23.07,Community Fibre Limited,Three
01/09/21,23:00:00,14.87,23.14,Community Fibre Limited,Three
01/10/21,06:00:11,40.29,20.06,toob Ltd (London),Three
01/10/21,07:00:00,40.55,20.24,Redraw Internet (London),Three
01/10/21,08:00:00,34.86,24.05,toob Ltd (London),Three
01/10/21,09:00:01,33.48,19.43,toob Ltd (London),Three
01/10/21,15:00:01,11.09,17.33,Redraw Internet (London),Three
01/10/21,16:00:00,16.63,18.14,IT Communications Limited,Three
01/10/21,17:00:00,31.19,18.72,Community Fibre Limited,Three
01/10/21,18:00:01,0.45,8.96,Redraw Internet (London),Three
01/10/21,19:00:01,12.25,30.58,Community Fibre Limited,Three
01/10/21,20:00:00,21.62,17.54,Community Fibre Limited,Three
01/10/21,21:00:00,15.79,15.23,IT Communications Limited,Three
01/10/21,22:00:00,25.46,13.35,toob Ltd (London),Three
01/11/21,09:00:00,12.98,25.39,toob Ltd (London),EE
01/11/21,10:00:01,16.63,21.10,IT Communications Limited,EE
01/11/21,11:00:00,11.74,19.09,toob Ltd (London),EE
01/11/21,12:00:00,11.33,14.47,toob Ltd (London),EE
01/11/21,13:00:00,8.02,8.71,Inovedia Outsourcing (London),EE
01/11/21,14:00:00,9.45,12.87,toob Ltd (London),EE
01/11/21,15:00:01,7.30,11.33,toob Ltd (London),EE
01/11/21,16:00:01,12.67,19.81,toob Ltd (London),EE
01/11/21,17:00:00,9.21,15.20,toob Ltd (London),EE
01/11/21,18:00:00,7.26,6.10,toob Ltd (London),EE
01/11/21,20:00:00,10.56,29.03,Redraw Internet (London),Three
01/11/21,21:00:00,17.63,16.20,toob Ltd (London),Three
01/11/21,22:00:00,23.29,17.65,GMCHosting LLC (London),Three
01/11/21,23:00:00,7.78,15.99,GMCHosting LLC (London),Three
01/12/21,00:00:00,26.67,17.30,Redraw Internet (London),Three
01/12/21,01:00:00,16.50,17.39,Redraw Internet (London),Three
01/12/21,02:00:00,21.83,17.97,toob Ltd (London),Three
01/12/21,03:00:01,24.25,18.77,Redraw Internet (London),Three
01/12/21,10:00:00,9.27,18.62,GMCHosting LLC (London),EE
01/12/21,11:00:00,13.39,21.40,toob Ltd (London),EE
01/12/21,12:00:00,11.90,20.60,toob Ltd (London),EE
01/12/21,13:00:00,8.91,19.80,toob Ltd (London),EE
01/12/21,14:00:00,14.39,14.42,toob Ltd (London),EE
01/12/21,15:00:01,9.42,14.38,toob Ltd (London),EE
01/12/21,16:00:00,9.86,20.67,toob Ltd (London),EE
01/12/21,17:00:01,13.50,11.93,Inovedia Outsourcing (London),EE
01/12/21,18:00:00,14.64,17.66,GMCHosting LLC (London),EE
01/12/21,19:00:00,17.63,16.60,toob Ltd (London),EE
01/12/21,20:00:00,11.88,18.11,toob Ltd (London),EE
01/12/21,21:00:00,18.12,26.62,toob Ltd (London),EE
01/12/21,22:00:00,10.32,12.73,toob Ltd (London),EE
01/12/21,23:00:00,16.92,15.86,Inovedia Outsourcing (London),EE
01/13/21,10:00:00,13.43,9.70,Inovedia Outsourcing (London),EE
01/13/21,11:00:00,13.49,20.70,toob Ltd (London),EE
01/13/21,12:00:00,12.91,19.49,Inovedia Outsourcing (London),EE
01/13/21,13:00:00,12.01,10.06,GMCHosting LLC (London),EE
01/13/21,14:00:00,11.90,20.04,Inovedia Outsourcing (London),EE
01/13/21,15:00:00,11.05,17.08,toob Ltd (London),EE
01/13/21,16:00:00,12.09,14.52,toob Ltd (London),EE
01/13/21,17:00:00,12.26,17.99,toob Ltd (London),EE
01/13/21,18:00:00,11.56,20.93,toob Ltd (London),EE
01/13/21,19:00:00,5.25,14.12,toob Ltd (London),EE
01/13/21,20:00:01,15.31,23.66,toob Ltd (London),EE
01/13/21,21:00:00,6.53,10.43,toob Ltd (London),EE
01/14/21,10:00:00,16.61,19.91,Community Fibre Limited,EE
01/14/21,11:00:00,14.74,21.55,Structured Communications (London),EE
01/14/21,12:00:01,13.06,17.43,Structured Communications (London),EE
01/14/21,13:00:01,10.22,12.56,Community Fibre Limited,EE
01/14/21,14:00:01,13.37,16.92,Community Fibre Limited,EE
01/14/21,15:00:01,15.32,23.97,toob Ltd (London),EE
01/14/21,16:00:00,15.09,14.65,Community Fibre Limited,EE
01/14/21,17:00:01,20.25,9.81,Community Fibre Limited,EE
01/14/21,18:00:00,13.98,12.85,Community Fibre Limited,EE
01/14/21,19:00:00,12.94,15.89,Community Fibre Limited,EE
01/14/21,20:00:00,14.51,26.41,Structured Communications (London),EE
01/14/21,21:00:00,10.47,13.21,Cybersmart Pty Ltd,EE
01/14/21,22:00:00,7.59,10.68,Inovedia Outsourcing (London),EE
01/14/21,23:00:00,15.80,15.22,toob Ltd (London),EE
01/15/21,00:00:00,17.39,21.75,toob Ltd (London),EE
01/15/21,01:00:00,18.19,27.30,Inovedia Outsourcing (London),EE
01/15/21,09:00:00,13.22,27.71,toob Ltd (London),EE
01/15/21,10:00:00,14.45,23.83,Inovedia Outsourcing (London),EE
01/15/21,11:00:00,4.23,5.74,m:tel doo (Podgorica),EE
01/15/21,12:00:01,16.11,15.44,GMCHosting LLC (London),EE
01/15/21,13:00:00,16.16,22.36,toob Ltd (London),EE
01/15/21,14:00:00,25.27,22.30,toob Ltd (London),EE
01/15/21,15:00:00,16.60,13.95,Proxar IT Consulting,EE
01/15/21,16:00:00,16.70,12.88,toob Ltd (London),EE
01/15/21,17:00:01,13.27,12.54,toob Ltd (London),EE
01/15/21,18:00:00,11.00,20.96,toob Ltd (London),EE
01/15/21,19:00:00,13.46,13.41,Proxar IT Consulting,EE
01/15/21,20:00:00,10.03,23.55,toob Ltd (London),EE
01/15/21,21:00:00,10.79,12.76,toob Ltd (London),EE
01/15/21,22:00:00,9.77,19.05,Inovedia Outsourcing (London),EE
01/15/21,23:00:00,12.33,18.37,Optel Telekom (Arandjelovac),EE
01/16/21,00:00:00,16.76,17.08,Proxar IT Consulting,EE
01/16/21,01:00:01,18.27,26.04,toob Ltd (London),EE
01/16/21,02:00:00,16.75,22.47,Proxar IT Consulting,EE
01/16/21,03:00:00,23.55,20.42,toob Ltd (London),EE
01/16/21,04:00:00,25.19,26.66,Inovedia Outsourcing (London),EE
01/16/21,21:17:10,15.48,28.82,Community Fibre Limited,EE
01/17/21,18:00:01,25.42,21.22,Proxar IT Consulting,EE
01/18/21,09:00:00,39.49,13.24,toob Ltd (London),EE
01/18/21,10:00:00,54.47,28.31,toob Ltd (London),EE
01/18/21,11:00:01,62.61,29.42,toob Ltd (London),EE
01/18/21,12:00:00,37.62,20.06,Proxar IT Consulting,EE
01/18/21,13:00:00,35.62,14.92,toob Ltd (London),EE
01/18/21,14:00:00,50.67,18.00,toob Ltd (London),EE
01/18/21,15:00:00,42.87,20.40,toob Ltd (London),EE
01/18/21,16:00:00,33.71,11.28,Proxar IT Consulting,EE
01/18/21,17:00:00,45.90,16.22,toob Ltd (London),EE
01/18/21,18:01:01,27.80,16.06,Proxar IT Consulting,EE
01/18/21,21:00:00,28.50,22.81,toob Ltd (London),EE
01/19/21,01:00:00,67.65,28.32,toob Ltd (London),EE
01/19/21,10:00:00,71.20,23.16,Proxar IT Consulting,EE
01/19/21,11:00:00,41.07,23.10,Proxar IT Consulting,EE
01/19/21,12:00:00,53.26,27.41,Proxar IT Consulting,EE
01/19/21,13:00:00,32.90,23.20,Proxar IT Consulting,EE
01/19/21,14:00:00,54.59,16.88,Proxar IT Consulting,EE
01/19/21,15:00:00,52.81,25.14,Proxar IT Consulting,EE
01/19/21,16:00:00,45.22,23.20,Proxar IT Consulting,EE
01/19/21,17:00:00,32.93,25.93,Inovedia Outsourcing (London),EE
01/19/21,18:00:00,18.11,19.48,Inovedia Outsourcing (London),EE
01/19/21,19:00:00,26.17,12.74,Proxar IT Consulting,EE
01/19/21,20:00:01,29.65,16.02,Proxar IT Consulting,EE
01/19/21,21:00:00,29.07,17.38,Proxar IT Consulting,EE
01/19/21,22:00:00,25.71,29.86,Inovedia Outsourcing (London),EE
01/19/21,23:00:00,27.08,23.00,Proxar IT Consulting,EE
01/20/21,00:00:00,25.37,30.03,Structured Communications (London),EE
01/20/21,01:00:00,31.13,27.87,Redraw Internet (London),EE
01/20/21,03:00:00,76.80,28.78,Community Fibre Limited,EE
01/20/21,07:00:00,42.52,46.01,Structured Communications (London),EE
01/20/21,08:00:00,70.87,24.93,Proxar IT Consulting,EE
01/20/21,09:00:00,35.38,15.19,Inovedia Outsourcing (London),EE
01/20/21,10:00:00,41.89,40.26,Inovedia Outsourcing (London),EE
01/20/21,11:00:00,29.31,22.04,Proxar IT Consulting,EE
01/20/21,12:00:01,44.35,36.55,GMCHosting LLC (London),EE
01/20/21,13:00:01,45.62,24.83,GMCHosting LLC (London),EE
01/20/21,14:00:00,57.68,15.65,Proxar IT Consulting,EE
01/20/21,15:00:01,41.99,16.49,Proxar IT Consulting,EE
01/20/21,16:00:00,51.20,14.32,GMCHosting LLC (London),EE
01/20/21,17:00:01,54.10,15.01,Proxar IT Consulting,EE
01/20/21,18:00:00,40.01,15.30,GMCHosting LLC (London),EE
01/21/21,10:00:00,42.70,35.47,GMCHosting LLC (London),EE
01/21/21,11:00:00,69.12,37.51,GMCHosting LLC (London),EE
01/21/21,12:00:00,70.84,32.22,Proxar IT Consulting,EE
01/21/21,13:00:00,39.84,22.01,Proxar IT Consulting,EE
01/21/21,14:00:00,67.64,30.14,Proxar IT Consulting,EE
01/21/21,15:00:01,62.04,23.23,GMCHosting LLC (London),EE
01/21/21,16:00:00,27.73,24.12,GMCHosting LLC (London),EE
01/21/21,17:00:00,28.89,25.12,GMCHosting LLC (London),EE
01/21/21,18:00:01,25.05,32.20,Proxar IT Consulting,EE
01/21/21,21:00:00,28.62,33.14,GMCHosting LLC (London),EE
01/21/21,23:00:00,47.79,31.16,Community Fibre Limited,EE
01/22/21,00:00:00,34.34,25.07,Community Fibre Limited,EE
01/22/21,09:06:12,99.64,16.68,toob Ltd (London),EE
01/22/21,10:00:00,55.50,25.78,GMCHosting LLC (London),EE
01/22/21,11:00:00,36.62,18.77,Optel Telekom (Arandjelovac),EE
01/22/21,12:00:00,45.03,21.78,Mauritius Telecom Ltd,EE
01/22/21,13:00:00,47.61,19.84,GMCHosting LLC (London),EE
01/22/21,14:00:01,35.66,15.46,GMCHosting LLC (London),EE
01/22/21,15:00:01,33.20,25.78,GMCHosting LLC (London),EE
01/22/21,16:00:00,20.80,17.87,Mauritius Telecom Ltd,EE
01/22/21,17:00:00,52.98,16.08,Mauritius Telecom Ltd,EE
01/22/21,18:00:00,24.89,22.49,Mauritius Telecom Ltd,EE
01/22/21,19:00:00,29.94,18.27,GMCHosting LLC (London),EE
01/22/21,20:00:00,17.85,17.12,Optel Telekom (Arandjelovac),EE
01/22/21,21:00:00,36.29,27.02,GMCHosting LLC (London),EE
01/22/21,22:00:00,21.75,27.09,Mauritius Telecom Ltd,EE
01/22/21,23:00:01,38.46,19.65,GMCHosting LLC (London),EE
01/23/21,22:00:00,13.03,28.27,Structured Communications (London),EE
01/24/21,02:00:00,24.14,28.97,Redraw Internet (London),EE
01/24/21,10:00:00,22.53,16.79,Structured Communications (London),EE
01/24/21,21:00:00,13.89,26.38,GMCHosting LLC (London),EE
01/24/21,22:00:01,9.03,20.25,GMCHosting LLC (London),EE
01/25/21,00:00:00,7.39,17.69,Structured Communications (London),EE
01/25/21,10:00:00,16.37,28.55,GMCHosting LLC (London),EE
01/25/21,11:00:00,9.00,12.81,GMCHosting LLC (London),EE
01/25/21,12:00:00,12.64,17.45,GMCHosting LLC (London),EE
01/25/21,15:00:00,18.19,20.37,Structured Communications (London),EE
01/25/21,17:00:00,15.85,15.65,GMCHosting LLC (London),EE
01/25/21,23:00:00,9.46,12.46,Redraw Internet (London),EE
01/26/21,03:00:00,18.25,20.99,Community Fibre Limited,EE
01/26/21,05:00:00,16.91,21.27,Community Fibre Limited,EE
01/26/21,10:00:00,16.89,12.81,GMCHosting LLC (London),EE
01/26/21,11:00:00,10.59,16.88,GMCHosting LLC (London),EE
01/26/21,12:00:00,13.01,17.71,GMCHosting LLC (London),EE
